# BEAST v1.7.4, r5154
# Generated Fri Sep 25 21:47:24 BST 2015 [seed=1443214044375]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(CentralPacificIslands)	tmrca(MainHawaiian)	tmrca(NorthWesternHawaiian)	tmrca(Hawaii)	constant.popSize	clock.rate	treeLikelihood	coalescent
1875000	-5051.205327142895	-1.6206723070656313	-5049.5846548358295	0.18690301144219743	0.09476934005051138	0.06518153526714449	0.09476934005051138	0.013076722552926055	0.14869834457447725	1.0	-5049.5846548358295	0.7739838094497522
1876000	-5047.630592806696	-1.8158314093832364	-5045.814761397312	0.17453095459322238	0.09724763365786054	0.058902460728964406	0.09724763365786054	0.01425770024701572	0.47219999483115266	1.0	-5045.814761397312	1.7343076000862552
1877000	-5049.770531213889	-0.1679235600674578	-5049.602607653821	0.23454244777782235	0.09862386807103948	0.057518475349095675	0.09862386807103948	0.015236400292187573	0.24479417828580907	1.0	-5049.602607653821	2.725230604540099
1878000	-5043.135505774577	0.06727752635732731	-5043.202783300934	0.19666411090666586	0.09620246999368853	0.061076903488394535	0.09620246999368853	0.014651434238678405	0.26339609650889095	1.0	-5043.202783300934	3.0336728916889317
1879000	-5045.76753122087	-0.22291771863526133	-5045.544613502235	0.1980390074636876	0.0910256289009818	0.05833591819023124	0.0910256289009818	0.013925486229562483	0.18075168579036902	1.0	-5045.544613502235	2.221833417886935
1880000	-5046.341507765888	-1.0475157597346456	-5045.2939920061535	0.2051681676562232	0.10196059200623064	0.06260356046897537	0.10196059200623064	0.016521149993232394	0.3607162199412606	1.0	-5045.2939920061535	2.088202744004289
1881000	-5048.133284623208	-0.603727435702055	-5047.529557187506	0.20914300688308804	0.10374072341333367	0.057228393834016775	0.10374072341333367	0.01667575846164153	0.3073255826292912	1.0	-5047.529557187506	2.364789866205597
1882000	-5043.313452533961	0.23524753451758862	-5043.548700068479	0.1891668707174294	0.09383892372073614	0.05592737125318468	0.09383892372073614	0.01638152756091693	0.28718682448045446	1.0	-5043.548700068479	3.1359900814226247
1883000	-5046.29526486249	-0.76650445388812	-5045.528760408602	0.20661383708135303	0.09690205995868409	0.06040824186673826	0.09690205995868409	0.01658177948463823	0.22115676912367102	1.0	-5045.528760408602	1.8729769452492124
1884000	-5047.8096496113085	-1.345138688943273	-5046.464510922366	0.20247754615585697	0.10820812063005102	0.06427916656483888	0.10820812063005102	0.014522047355979166	0.3726721761759527	1.0	-5046.464510922366	1.967441112226696
1885000	-5046.9809080172245	-0.40279279981853033	-5046.578115217406	0.19129050078032786	0.10310288644005784	0.06249657673834287	0.10310288644005784	0.013955306284617894	0.37262050168573496	1.0	-5046.578115217406	2.708390775313185
1886000	-5042.944826720754	0.5796327759724313	-5043.524459496726	0.18599814252975858	0.1015301106856997	0.05468730433608342	0.1015301106856997	0.012532041844279612	0.2653900177383022	1.0	-5043.524459496726	3.3514563801909594
1887000	-5046.555844080002	-0.45667339687761377	-5046.099170683125	0.17876540195412463	0.09534864687042405	0.05998060066535168	0.09534864687042405	0.01461536074476606	0.3108814869202635	1.0	-5046.099170683125	2.6399364928777294
1888000	-5043.309859724591	-0.50546847959744	-5042.804391244993	0.18268469250747776	0.10244107755443992	0.05805274628765674	0.10244107755443992	0.013565925763906141	0.19194428342272674	1.0	-5042.804391244993	2.1089347810083465
1889000	-5045.481812720361	-0.07079592497749054	-5045.411016795383	0.18335840125401534	0.0977369219112923	0.05797102645735838	0.0977369219112923	0.015873047596776352	0.26310855877352396	1.0	-5045.411016795383	2.8589689142338006
1890000	-5044.46447676921	0.4107088652542559	-5044.875185634464	0.20580993098548592	0.0926235765902012	0.05224130523708393	0.0926235765902012	0.016886807550097686	0.2594258912738972	1.0	-5044.875185634464	3.105253508009635
1891000	-5045.80864965335	1.3830624833714467	-5047.191712136721	0.17199369663745817	0.0844892451645622	0.05176806080617886	0.0844892451645622	0.015003144981606428	0.25612575429298806	1.0	-5047.191712136721	4.0648045986406665
1892000	-5043.164323361423	-0.3955672123977796	-5042.768756149026	0.18311154500981244	0.09211688378328964	0.06018910236510673	0.09211688378328964	0.017489537514398464	0.3724662137930527	1.0	-5042.768756149026	2.6323108380077773
1893000	-5047.229503528426	-1.3773963637738658	-5045.852107164652	0.16106545772417707	0.09773449807119683	0.06144558979163397	0.09773449807119683	0.017653034039102063	0.43853986003278406	1.0	-5045.852107164652	1.8137860627063294
1894000	-5046.941157757984	-0.9969928772942809	-5045.94416488069	0.18445793108367975	0.10666389456625489	0.06716980791547883	0.10666389456625489	0.015477792339925207	0.3853674942331911	1.0	-5045.94416488069	2.064936250121054
1895000	-5045.321765604668	0.18575489673845214	-5045.507520501406	0.1963176185869877	0.10083501213818108	0.05634072500336028	0.10083501213818108	0.0150891289842024	0.30656181689887535	1.0	-5045.507520501406	3.0189060361613542
1896000	-5045.282177067854	-0.06650388716430111	-5045.21567318069	0.21070235548391755	0.10737490276584785	0.06199007693522762	0.10737490276584785	0.014441803189162921	0.26514822633125673	1.0	-5045.21567318069	2.621516845019517
1897000	-5044.36023249492	0.09538329714311544	-5044.455615792062	0.18879433308883853	0.11099128383972359	0.06412894806346103	0.11099128383972359	0.014316037643177746	0.23873765733271246	1.0	-5044.455615792062	2.67848029605811
1898000	-5047.2234456717	-0.1791527887641089	-5047.044292882935	0.17782139307548242	0.11005453871175717	0.056603945170392626	0.11005453871175717	0.014454981492151554	0.22582361401070314	1.0	-5047.044292882935	2.348333154730763
1899000	-5043.966540351394	0.3749106204085564	-5044.341450971802	0.17817817405378208	0.09848269164552628	0.05574760948491661	0.09848269164552628	0.014304195587042512	0.22095718702943246	1.0	-5044.341450971802	2.8806112972369506
1900000	-5046.255633027459	0.05993590492776235	-5046.315568932387	0.18044314824757557	0.114444202540746	0.05802025988340821	0.114444202540746	0.014566938847211042	0.22445546126588367	1.0	-5046.315568932387	2.58134491955642
1901000	-5046.921281246022	-0.7484258183942987	-5046.172855427628	0.20016537524212366	0.09585998012680917	0.055663584232335944	0.09585998012680917	0.016674201554670996	0.19957254580741374	1.0	-5046.172855427628	1.705404822335629
1902000	-5045.626905285333	-2.5024994656293407	-5043.1244058197035	0.18416224356788893	0.09660981036185842	0.059969170780010406	0.09660981036185842	0.016515146469358886	0.5460780403057608	1.0	-5043.1244058197035	0.9579152632327703
1903000	-5046.900176019128	-1.1315776891510647	-5045.768598329977	0.19209944205824533	0.10772321575897853	0.0607070131923814	0.10772321575897853	0.01667525827383171	0.39433650021470945	1.0	-5045.768598329977	2.00327974947049
1904000	-5044.538664967635	-0.8035432802066489	-5043.735121687429	0.18496082303187528	0.09406796278637157	0.05564700280118502	0.09406796278637157	0.014159646966477285	0.43127731358836247	1.0	-5043.735121687429	2.4208608543582937
1905000	-5044.638937311149	-0.2407913259604988	-5044.398145985188	0.19063771761764864	0.09802943766072203	0.06017312207815544	0.09802943766072203	0.014456004626759549	0.22873287632077205	1.0	-5044.398145985188	2.5105735573853365
1906000	-5046.703809959239	0.1269334082222544	-5046.830743367462	0.1729056580709225	0.09956107999819151	0.06123448489318989	0.09956107999819151	0.014659678712459016	0.2833349064259172	1.0	-5046.830743367462	3.0923730607208535
1907000	-5046.6053629705575	-0.1695727989005542	-5046.435790171657	0.19593220022872895	0.09719951600466561	0.058221384671103805	0.09719951600466561	0.015010495725176652	0.22683281854485376	1.0	-5046.435790171657	2.5734505046696414
1908000	-5044.521271961091	-0.4146748536714684	-5044.1065971074195	0.18120995653786973	0.09941507826561564	0.060847388051215	0.09941507826561564	0.01643506532762463	0.3278081743511535	1.0	-5044.1065971074195	2.5960287286066803
1909000	-5049.236727685059	-3.092035845795559	-5046.144691839264	0.18881556983917555	0.09068343108168825	0.06165597350887582	0.09068343108168825	0.01621534949094873	0.5951631337973904	1.0	-5046.144691839264	0.5150746758920721
1910000	-5045.901105155374	-0.13034103508323813	-5045.7707641202915	0.20101293600716766	0.09344491974103965	0.062298443942056365	0.09344491974103965	0.015511105825120771	0.2937178707452695	1.0	-5045.7707641202915	2.770553627478354
1911000	-5048.957012437614	-1.1040637174246282	-5047.8529487201895	0.20415441763976558	0.10449284367398654	0.05290727290908069	0.10449284367398654	0.017563796837889386	0.3904432644094397	1.0	-5047.8529487201895	2.0814939309665994
1912000	-5044.309899466561	0.21820483816683423	-5044.528104304727	0.17642071243664287	0.10266905523216131	0.05611459555100844	0.10266905523216131	0.015340189963007452	0.2789089938545918	1.0	-5044.528104304727	3.0673653591481282
1913000	-5043.077973034008	0.379828533342101	-5043.4578015673505	0.17724227102879891	0.08779212844660533	0.05365606254910549	0.08779212844660533	0.013734553491664516	0.17397812010643024	1.0	-5043.4578015673505	2.757033057406657
1914000	-5046.088231934501	-0.696325269658979	-5045.391906664842	0.18317510595909373	0.10035468700703316	0.05302873446019986	0.10035468700703316	0.018333001697363484	0.3833145164333811	1.0	-5045.391906664842	2.470805553531832
1915000	-5046.646585655314	-1.4637308155805067	-5045.182854839733	0.1894798950433784	0.10432097968007656	0.058869861681844486	0.10432097968007656	0.016951815265428213	0.4279869157858703	1.0	-5045.182854839733	1.8136367882117908
1916000	-5047.356817427001	-2.4823116611035974	-5044.874505765898	0.1742560317264873	0.0970152320679971	0.059154460161908846	0.0970152320679971	0.014714570791363454	0.5621241042055245	1.0	-5044.874505765898	1.0676859696716536
1917000	-5040.361282792653	0.45755796210094246	-5040.818840754753	0.18707098499426988	0.09272804711728122	0.058591610927489615	0.09272804711728122	0.013869746981942575	0.264756395756098	1.0	-5040.818840754753	3.2546430832811897
1918000	-5043.450060295548	-1.3601279361224123	-5042.089932359425	0.19728450723502858	0.09645381316320534	0.06155899345903456	0.09645381316320534	0.014142318055991539	0.15731157434299742	1.0	-5042.089932359425	1.0589610135191783
1919000	-5044.4275212864295	-0.5692524171931321	-5043.858268869237	0.18569172161466233	0.09386986946269776	0.06228170278280768	0.09386986946269776	0.016464173894025713	0.22416999143122343	1.0	-5043.858268869237	2.2040127981238915
1920000	-5044.592106545266	-0.7608571984101884	-5043.831249346856	0.16899997361047847	0.10007912047684658	0.06113081284655776	0.10007912047684658	0.016799495245871224	0.3283892098029183	1.0	-5043.831249346856	2.3942028827109976
1921000	-5048.633643514185	-0.3972389579708846	-5048.2364045562135	0.16337354210286778	0.09954918946388011	0.06603866451502054	0.09954918946388011	0.017059351753454875	0.27123453968683636	1.0	-5048.2364045562135	2.5666055096688716
1922000	-5049.728388458765	-1.4986462647670122	-5048.229742193998	0.18457025984135422	0.10630606325553718	0.05194608451237318	0.10630606325553718	0.017394348458043017	0.15600473077885432	1.0	-5048.229742193998	1.016976924493345
1923000	-5047.1769035004045	-3.292896386014418	-5043.88400711439	0.1845060050754981	0.09227554883003597	0.05979314739419614	0.09227554883003597	0.014660975495722654	0.12644045735870502	1.0	-5043.88400711439	-0.9873880245088889
1924000	-5055.413769123719	-1.8955303057516413	-5053.518238817967	0.18156574894273092	0.09539976737247499	0.05231015399958054	0.09539976737247499	0.019837032428513493	0.1697147503032899	1.0	-5053.518238817967	0.3674116293339025
1925000	-5044.901777596709	-0.7341128264601156	-5044.167664770249	0.1777305649976974	0.0965289563364085	0.05685651391620222	0.0965289563364085	0.015518594354930694	0.397840861593999	1.0	-5044.167664770249	2.3807621003684063
1926000	-5046.43744758263	-0.4170352613090116	-5046.020412321321	0.19276154632477024	0.0960914767806	0.058481667313333666	0.0960914767806	0.01552005983111608	0.2202532976707732	1.0	-5046.020412321321	2.7458018005975973
1927000	-5050.43205078901	-1.88787743525045	-5048.544173353759	0.1780614835055663	0.10623047874231058	0.06460747072021975	0.10623047874231058	0.018882308314329257	0.4472813683150149	1.0	-5048.544173353759	1.2456719802091278
1928000	-5044.860847284896	0.23406219666291994	-5045.09490948156	0.18484476053237756	0.0995944868627606	0.05394088904571404	0.0995944868627606	0.015922165168979433	0.32576761988068687	1.0	-5045.09490948156	3.0506080609537496
1929000	-5052.957064689192	0.0768703311204737	-5053.033935020312	0.171163372762228	0.09968171979853858	0.06940640855732116	0.09968171979853858	0.015594669598493795	0.29357869256002517	1.0	-5053.033935020312	2.789377611757571
1930000	-5044.025357879929	-0.3505054478846552	-5043.674852432045	0.18531101379750795	0.09657572377847819	0.06180432233397652	0.09657572377847819	0.017118037803531314	0.2540906263497537	1.0	-5043.674852432045	2.3498732107620603
1931000	-5049.158634655432	0.1141022344288789	-5049.272736889861	0.20052592501759062	0.0941911984022495	0.05992109037386481	0.0941911984022495	0.01420370486199491	0.25965295356330714	1.0	-5049.272736889861	2.8361358384385094
1932000	-5049.406283019115	-3.4293811748029066	-5045.976901844312	0.18208756156219638	0.09936266570141272	0.06534544217645567	0.09936266570141272	0.01660464685486999	0.6181458121600917	1.0	-5045.976901844312	0.16003085544386203
1933000	-5044.334988155948	-0.06716805037698581	-5044.2678201055705	0.18626416412731675	0.09213473556168163	0.062480510745615246	0.09213473556168163	0.015414416158423013	0.27880104137666784	1.0	-5044.2678201055705	2.7260180223252313
1934000	-5040.8728320949485	0.30523714428391413	-5041.178069239232	0.19116785610729575	0.09581472492433395	0.0579887099275182	0.09581472492433395	0.014617778084923939	0.20832124166865618	1.0	-5041.178069239232	2.807006122289765
1935000	-5044.181501073743	-0.3679413718971758	-5043.813559701845	0.18615044842815764	0.10899967048954828	0.06088916979533092	0.10899967048954828	0.015331790239941297	0.2973014225290532	1.0	-5043.813559701845	2.489492801534777
1936000	-5047.704891934618	0.06845041565592114	-5047.773342350274	0.17990080221724308	0.1013999489552196	0.04800173267138362	0.1013999489552196	0.016853975647946152	0.19887869596713836	1.0	-5047.773342350274	2.523833145126368
1937000	-5041.358937229485	-0.014959900591385633	-5041.343977328893	0.1829557944272695	0.10146109304908753	0.061122209147704575	0.10146109304908753	0.01611768270438713	0.2877484022470855	1.0	-5041.343977328893	2.8098142530344683
1938000	-5043.833406176367	0.33030584019866094	-5044.163712016566	0.20474930271393196	0.09120029085882514	0.057757170530967746	0.09120029085882514	0.014998054806714007	0.24451160074571635	1.0	-5044.163712016566	2.9784210745190514
1939000	-5046.134636685745	-1.6230860179089088	-5044.511550667837	0.1793490608497753	0.10759114171713882	0.06596598798120566	0.10759114171713882	0.013245748712200314	0.459743580497333	1.0	-5044.511550667837	1.6115106606651923
1940000	-5044.504898426453	0.8211735530696131	-5045.326071979523	0.1754832950044671	0.09835174572710005	0.05666036154225962	0.09835174572710005	0.015330899140696923	0.282640137366703	1.0	-5045.326071979523	3.611029773797947
1941000	-5043.90218527853	-0.42872350266323345	-5043.473461775867	0.1856272233837075	0.106644910724853	0.06572591736802784	0.106644910724853	0.015503589835472594	0.23529697693496643	1.0	-5043.473461775867	2.452953554595382
1942000	-5048.529972093728	-0.21880716999596972	-5048.311164923733	0.1950980414359868	0.08923976604195126	0.06012309630097184	0.08923976604195126	0.016233401893351613	0.21548029002051702	1.0	-5048.311164923733	2.3355640904466575
1943000	-5042.5888674273365	0.19944815751794653	-5042.788315584854	0.18267554711777925	0.09138140848441602	0.05931298368594168	0.09138140848441602	0.014476618735919648	0.2668568047578869	1.0	-5042.788315584854	2.96766217698681
1944000	-5044.674240277176	-0.46533978451294367	-5044.208900492663	0.1878458392084488	0.0972277450720233	0.058093637756587845	0.0972277450720233	0.019173723972970725	0.22747474864596723	1.0	-5044.208900492663	2.1432012694583076
1945000	-5048.701482604636	0.6263358712491751	-5049.327818475886	0.19153295122575248	0.09009938683381674	0.05222442561836028	0.09009938683381674	0.01542246989154161	0.23861260253402858	1.0	-5049.327818475886	3.1223104495199223
1946000	-5053.173313113086	-1.4978481551633414	-5051.6754649579225	0.18505129077526378	0.10644487164252174	0.07960275946427782	0.10644487164252174	0.01774141010503868	0.34911283650317637	1.0	-5051.6754649579225	1.3786802798815796
1947000	-5044.93150210434	0.4999014677715836	-5045.431403572112	0.18002379411320055	0.09420036005423008	0.05711364776023341	0.09420036005423008	0.01190694406697647	0.32613258257338024	1.0	-5045.431403572112	3.308338712805103
1948000	-5046.366124194069	0.19396714873044996	-5046.5600913428	0.19994752991979692	0.0930996254639451	0.06079242733729251	0.0930996254639451	0.016935156450923326	0.23775034625252095	1.0	-5046.5600913428	2.6863215578616595
1949000	-5047.653494135139	0.030358111543042465	-5047.683852246682	0.20826397814258613	0.08877001764503233	0.05402979843949964	0.08877001764503233	0.01220250827989254	0.3911838933335158	1.0	-5047.683852246682	3.0206691277302005
1950000	-5046.3910696866305	0.09808551220161821	-5046.489155198832	0.18970168910470336	0.10591669795104432	0.06839713733971169	0.10591669795104432	0.013710989757726081	0.24979212608539944	1.0	-5046.489155198832	2.6398478398556424
1951000	-5046.381613988242	0.8887404842494337	-5047.270354472492	0.1768474154680024	0.1059836913617804	0.055691431465422665	0.1059836913617804	0.013653096026201792	0.23779787981434514	1.0	-5047.270354472492	3.3812948039654254
1952000	-5046.635432911254	-0.5770862354855639	-5046.058346675768	0.21063706439904423	0.10003126102847425	0.060210815023415326	0.10003126102847425	0.016160360858848036	0.3205463429766677	1.0	-5046.058346675768	2.6102589474860483
1953000	-5047.891212685652	-1.4185094244466576	-5046.472703261205	0.1784744506413969	0.09869895416805799	0.061245720103821524	0.09869895416805799	0.016962742216083584	0.42307771358845164	1.0	-5046.472703261205	2.046364778985242
1954000	-5045.119431814944	-0.792553956717386	-5044.326877858226	0.18535315986692896	0.10288334140077912	0.05878580370133043	0.10288334140077912	0.014333996230214408	0.3667497631538676	1.0	-5044.326877858226	2.4263291728646537
1955000	-5044.900296365689	-0.05576570214755794	-5044.844530663542	0.19855548458413613	0.09469308264351155	0.061643042575785276	0.09469308264351155	0.014044936244694077	0.32144059693744814	1.0	-5044.844530663542	3.0827039603085957
1956000	-5047.3402364675685	0.24516129087624083	-5047.585397758445	0.20610213615720419	0.09622514049385997	0.05584894977045629	0.09622514049385997	0.013381799310038809	0.21168973755289658	1.0	-5047.585397758445	2.9659398957926086
1957000	-5045.673320197551	-0.6916344810990411	-5044.981685716452	0.20003207425956798	0.10252254487258192	0.06024437981652939	0.10252254487258192	0.014738328925065363	0.20425387589722954	1.0	-5044.981685716452	2.009786184304565
1958000	-5046.931222996184	-0.8012109064714461	-5046.130012089713	0.18110610802692748	0.10441182632035977	0.06625298128140948	0.10441182632035977	0.016607028598134854	0.3060384010150246	1.0	-5046.130012089713	2.3045566367229493
1959000	-5048.736541065441	-0.0074605379730039445	-5048.729080527468	0.18931629466536362	0.09606943317069247	0.06049218606235063	0.09606943317069247	0.014750469060058871	0.2650398326297313	1.0	-5048.729080527468	2.954476544130351
1960000	-5055.710892703768	-0.24812654948063173	-5055.462766154287	0.17972189106734485	0.0853465328729742	0.058511478903363404	0.0853465328729742	0.014379720324101768	0.27450409996598435	1.0	-5055.462766154287	2.74889660308373
1961000	-5051.530795030739	1.1922223440586759	-5052.723017374798	0.18656122753434823	0.09017327618591287	0.05133152718159702	0.09017327618591287	0.01282542068743859	0.2812811309782301	1.0	-5052.723017374798	4.2136339349769605
1962000	-5044.081336961233	-0.6652871463054	-5043.416049814928	0.1813377662184	0.10631500560017434	0.0662919466598591	0.10631500560017434	0.015276699297956185	0.3142762584812386	1.0	-5043.416049814928	2.3616564312070034
1963000	-5048.926718040679	-0.8282395769724511	-5048.098478463707	0.18699051345538392	0.10846107641053918	0.06882922291755225	0.10846107641053918	0.015289495782516527	0.2951017120398694	1.0	-5048.098478463707	2.1357516808424912
1964000	-5045.9332121174	0.21277877923702615	-5046.145990896637	0.16219675608656184	0.09227171859365173	0.057798129889442676	0.09227171859365173	0.016409614107822535	0.2857054828260686	1.0	-5046.145990896637	3.1444114534649206
1965000	-5043.4383990113965	-0.1617459956701497	-5043.276653015726	0.17874813028505632	0.10541634074865869	0.05989618139290994	0.10541634074865869	0.016003183625829084	0.2856779858350853	1.0	-5043.276653015726	2.7697904314924635
1966000	-5046.828110658363	-0.47789829652479643	-5046.350212361838	0.17958763951602566	0.10808880719359087	0.06662203830343498	0.10808880719359087	0.01589956384348504	0.26311819140646725	1.0	-5046.350212361838	2.3713762060116785
1967000	-5046.5996465824455	-0.021247951160646927	-5046.5783986312845	0.18936024018533448	0.0950413941651973	0.05808302921619656	0.0950413941651973	0.014352771385362943	0.3410091327007739	1.0	-5046.5783986312845	3.087332482202468
1968000	-5049.69104145331	0.5995337521599637	-5050.29057520547	0.16267350052889665	0.10001166110380691	0.06084920796200401	0.10001166110380691	0.012939946205832338	0.2441480195800615	1.0	-5050.29057520547	3.373979605470674
1969000	-5048.938902732332	-0.9584998049040352	-5047.980402927428	0.20477398626465299	0.10279560330720428	0.06177972778379476	0.10279560330720428	0.017561090650998153	0.2802115859538296	1.0	-5047.980402927428	1.9537163513401832
1970000	-5046.949765415151	-0.01749841118190698	-5046.932267003969	0.1643500163016594	0.10496410113741828	0.06097610205814468	0.10496410113741828	0.015201967282030335	0.2102531637504282	1.0	-5046.932267003969	2.607485109446926
1971000	-5044.6969948387	0.217198803247018	-5044.914193641947	0.1804357376726878	0.09104885020544941	0.059872851861244455	0.09104885020544941	0.015248904141105643	0.30177503085585783	1.0	-5044.914193641947	3.2035517864066225
1972000	-5045.120051805917	-0.5050615740222817	-5044.614990231895	0.17386419823979068	0.09956236570934715	0.06012608777847183	0.09956236570934715	0.017786423679626254	0.23496229658219472	1.0	-5044.614990231895	2.231034661498751
1973000	-5049.8886852105725	-1.6156079591850017	-5048.273077251388	0.1580246135752681	0.08769122288157596	0.05620257914412394	0.08769122288157596	0.018579136052068828	0.48020865764321274	1.0	-5048.273077251388	1.8352839280086608
1974000	-5043.184440306253	0.6339532198795528	-5043.818393526133	0.184540406063817	0.08539499907093127	0.05293721499376969	0.08539499907093127	0.01660237988134277	0.2650825743579967	1.0	-5043.818393526133	3.490665773003614
1975000	-5050.491805127616	-0.07041129268375501	-5050.421393834932	0.17710798507662553	0.10152393178502958	0.05054507767050818	0.10152393178502958	0.014622336161475654	0.3530717143404807	1.0	-5050.421393834932	3.0729310747124257
1976000	-5045.908103104278	-1.5288987302174157	-5044.3792043740605	0.18354297024708022	0.10230799639688437	0.06005389185796229	0.10230799639688437	0.01630897705388079	0.16945003068860276	1.0	-5044.3792043740605	0.8803305232672821
1977000	-5047.134094760603	-1.65313905190333	-5045.4809557087	0.20651225479768429	0.10602754202698203	0.05700362897512927	0.10602754202698203	0.017472723420986453	0.4230220660199519	1.0	-5045.4809557087	1.760178341014885
1978000	-5047.260217230845	-1.7014384632914363	-5045.558778767554	0.20277140576435385	0.10136432569161648	0.06018307660913268	0.10136432569161648	0.017689689237841363	0.40543344079598503	1.0	-5045.558778767554	1.669411305421801
1979000	-5045.249423038743	-0.3258732913810465	-5044.923549747362	0.17895012886049338	0.08847973356251923	0.056050698601663486	0.08847973356251923	0.014173574224122878	0.17007755382535422	1.0	-5044.923549747362	2.1762742903154826
1980000	-5053.025713983717	-0.012690827870403432	-5053.013023155846	0.1767791760397473	0.10455084498668869	0.05291690974244428	0.10455084498668869	0.01217939018201432	0.3078008261514898	1.0	-5053.013023155846	3.0826551272844065
1981000	-5046.659163019255	0.5750163032189306	-5047.234179322474	0.1937319390737326	0.09468967857860605	0.05475528669008741	0.09468967857860605	0.01193633062680686	0.2853987840688758	1.0	-5047.234179322474	3.5947967975078763
1982000	-5046.037004107893	-0.03299775706529484	-5046.004006350828	0.2056445204979367	0.08645697030139597	0.06109056703614063	0.08645697030139597	0.014941563174581467	0.28503917977831117	1.0	-5046.004006350828	2.985521936361886
1983000	-5047.3740036350555	0.21850706882141502	-5047.5925107038765	0.17229369387151822	0.08721289482641298	0.05949046128657974	0.08721289482641298	0.014246383003248809	0.31691039740511756	1.0	-5047.5925107038765	3.343019194416075
1984000	-5053.8803391673155	-0.6396779686843783	-5053.240661198631	0.18588347408346514	0.10925042583187732	0.06343955962968058	0.10925042583187732	0.015971357214387517	0.31506067239937463	1.0	-5053.240661198631	2.478980312086553
1985000	-5047.163122757756	0.3700655995941231	-5047.533188357351	0.19194054341551475	0.09507742134324723	0.05552541373721814	0.09507742134324723	0.010931272979574514	0.3246014344498103	1.0	-5047.533188357351	3.5185567234962134
1986000	-5048.372806387894	-0.2289644904262893	-5048.143841897468	0.16292541068550112	0.09946858578372655	0.0587336112126491	0.09946858578372655	0.014795181070929989	0.32588352517993147	1.0	-5048.143841897468	2.9234685920755976
1987000	-5045.95495059421	0.5222277818307988	-5046.477178376041	0.17359269434367372	0.08702665610478043	0.05890740478904554	0.08702665610478043	0.014001445571314232	0.27250345967641254	1.0	-5046.477178376041	3.4957721416144425
1988000	-5045.498949412727	0.070138648816235	-5045.569088061543	0.1786362835528819	0.09995452549551706	0.05763515234899316	0.09995452549551706	0.013062954551615318	0.18551533267875164	1.0	-5045.569088061543	2.6591692330987633
1989000	-5046.438057904751	0.4386574100301237	-5046.876715314781	0.20595755988465514	0.09685851118201382	0.05760905088403718	0.09685851118201382	0.013625464390516226	0.2733092944858771	1.0	-5046.876715314781	3.1510483912871106
1990000	-5046.168756809261	0.764351974037325	-5046.933108783299	0.19761795679721653	0.09820539697512909	0.057007685752286166	0.09820539697512909	0.013305372612382389	0.25095637936783705	1.0	-5046.933108783299	3.391417991224448
1991000	-5046.102497789668	0.8159041425146447	-5046.918401932182	0.18889305656287161	0.09933633739138772	0.055167332357265814	0.09933633739138772	0.013498443576663776	0.22404120010368786	1.0	-5046.918401932182	3.329520987028385
1992000	-5048.436852955459	-2.386603177201903	-5046.050249778256	0.17077386611061665	0.10073919049394235	0.053591953837962315	0.10073919049394235	0.014128496282114093	0.563605733140694	1.0	-5046.050249778256	1.0495386556656472
1993000	-5041.39011868327	0.3715908853052938	-5041.7617095685755	0.17935842005555935	0.09428557941147041	0.05747311066077675	0.09428557941147041	0.014866264878588968	0.24923142154984768	1.0	-5041.7617095685755	3.1725297393158622
1994000	-5050.146537725317	-0.5472304297514237	-5049.599307295565	0.17256975944965072	0.09888572562942453	0.05349554798358511	0.09888572562942453	0.013351552373734048	0.15431500446449586	1.0	-5049.599307295565	1.7743225524043655
1995000	-5048.419756808474	-0.5479721406938975	-5047.87178466778	0.19877138127050684	0.09097280879615267	0.0648399909072338	0.09097280879615267	0.014842990159108338	0.20681310086626575	1.0	-5047.87178466778	2.1461102536466012
1996000	-5045.400344260386	0.1791162859974036	-5045.579460546383	0.1887053819162433	0.0927939491569617	0.05374039240593469	0.0927939491569617	0.01441248217496316	0.1974525975845603	1.0	-5045.579460546383	2.6199820163207765
1997000	-5048.16173658012	-0.37499344289599446	-5047.786743137224	0.19989644815698113	0.1041204863037114	0.056682698503835297	0.1041204863037114	0.017989785703781846	0.2801112835866911	1.0	-5047.786743137224	2.415560709715205
1998000	-5049.377188708869	-0.2478037471489185	-5049.12938496172	0.17952132664871623	0.11236090418870077	0.0645366418193225	0.11236090418870077	0.013799346782226088	0.304074229962544	1.0	-5049.12938496172	2.624835288979011
1999000	-5053.151004452017	-2.3280381348613393	-5050.822966317156	0.1959173649342127	0.08606049519492716	0.0512668877561181	0.08606049519492716	0.01379319693987599	0.11799766345190651	1.0	-5050.822966317156	-0.402006124826936
2000000	-5044.618202849756	-0.24778229830579068	-5044.3704205514505	0.19387294656522655	0.09857560926582098	0.059251985429235404	0.09857560926582098	0.016508517076386713	0.2838378807932689	1.0	-5044.3704205514505	2.555988121605524
2001000	-5047.52213831346	0.19429717552197712	-5047.716435488982	0.1824284561421355	0.09664049461251087	0.06380518563166239	0.09664049461251087	0.013975688874098773	0.2725621890472082	1.0	-5047.716435488982	2.9575311672946274
2002000	-5044.60558301182	1.0511752395009575	-5045.656758251322	0.18398183364498347	0.0869457014885624	0.05795766083570219	0.0869457014885624	0.013165735556050431	0.21821435117859184	1.0	-5045.656758251322	3.5920202685112583
